,tenure,Churn,Contract,InternetService,SeniorCitizen,PaymentMethod,MonthlyCharges,ChurnEncode,SeniorCitizenEncode
2621,71,False,Two year,DSL,False,Credit card (automatic),79.0999984741211,No,No
2622,28,False,One year,DSL,True,Electronic check,51.0,No,Yes
2623,2,False,Month-to-month,Fiber optic,False,Credit card (automatic),80.55000305175781,No,No
2624,17,False,Month-to-month,DSL,False,Mailed check,66.69999694824219,No,No
2625,56,False,Month-to-month,Fiber optic,False,Electronic check,86.4000015258789,No,No
2626,60,False,One year,DSL,False,Electronic check,50.04999923706055,No,No
2627,33,False,Two year,No,False,Credit card (automatic),25.700000762939453,No,No
2628,1,False,Month-to-month,Fiber optic,False,Mailed check,83.4000015258789,No,No
2629,2,True,Month-to-month,Fiber optic,False,Credit card (automatic),70.69999694824219,Yes,No
2630,63,False,Two year,Fiber optic,False,Credit card (automatic),84.6500015258789,No,No
2631,7,True,Month-to-month,Fiber optic,True,Electronic check,99.25,Yes,Yes
2632,55,False,Two year,DSL,False,Mailed check,64.75,No,No
2633,65,False,One year,Fiber optic,False,Bank transfer (automatic),100.1500015258789,No,No
2634,1,True,Month-to-month,Fiber optic,False,Electronic check,84.80000305175781,Yes,No
2635,63,False,Two year,No,False,Mailed check,25.25,No,No
2636,70,False,Two year,Fiber optic,True,Credit card (automatic),113.0,No,Yes
2637,36,False,Two year,DSL,False,Credit card (automatic),40.650001525878906,No,No
2638,52,True,One year,Fiber optic,False,Bank transfer (automatic),105.0,Yes,No
2639,22,True,Month-to-month,DSL,False,Electronic check,54.45000076293945,Yes,No
2640,22,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),94.9499969482422,No,No
2641,5,False,Month-to-month,DSL,True,Credit card (automatic),59.900001525878906,No,Yes
2642,47,True,Month-to-month,Fiber optic,False,Electronic check,85.30000305175781,Yes,No
2643,33,True,Month-to-month,Fiber optic,False,Electronic check,83.3499984741211,Yes,No
2644,18,True,Month-to-month,DSL,False,Credit card (automatic),33.5,Yes,No
2645,1,False,Month-to-month,No,False,Credit card (automatic),19.799999237060547,No,No
2646,56,False,Two year,DSL,False,Credit card (automatic),81.80000305175781,No,No
2647,2,False,Month-to-month,No,False,Mailed check,20.0,No,No
2648,35,False,Month-to-month,DSL,False,Electronic check,59.59999847412109,No,No
2649,64,False,Two year,No,False,Credit card (automatic),25.0,No,No
2650,15,False,Month-to-month,Fiber optic,False,Credit card (automatic),84.3499984741211,No,No
2651,24,True,Month-to-month,Fiber optic,False,Electronic check,90.3499984741211,Yes,No
2652,1,False,Month-to-month,DSL,False,Mailed check,55.54999923706055,No,No
2653,70,False,Two year,DSL,False,Credit card (automatic),75.3499984741211,No,No
2654,1,True,Month-to-month,Fiber optic,False,Electronic check,90.75,Yes,No
2655,4,True,Month-to-month,Fiber optic,False,Mailed check,89.5999984741211,Yes,No
2656,39,False,One year,DSL,False,Electronic check,59.29999923706055,No,No
2657,29,False,Month-to-month,DSL,False,Electronic check,66.0999984741211,No,No
2658,14,False,Two year,No,False,Mailed check,18.799999237060547,No,No
2659,61,False,Two year,DSL,False,Credit card (automatic),86.44999694824219,No,No
2660,13,False,Month-to-month,DSL,False,Credit card (automatic),52.09999847412109,No,No
2661,66,False,Two year,DSL,False,Mailed check,47.400001525878906,No,No
2662,2,True,Month-to-month,DSL,False,Electronic check,49.25,Yes,No
2663,59,False,One year,Fiber optic,False,Credit card (automatic),109.1500015258789,No,No
2664,62,False,One year,Fiber optic,False,Credit card (automatic),94.9499969482422,No,No
2665,33,False,One year,Fiber optic,True,Electronic check,93.5500030517578,No,Yes
2666,66,False,Two year,DSL,False,Credit card (automatic),79.5,No,No
2667,72,False,Two year,Fiber optic,False,Credit card (automatic),115.0500030517578,No,No
2668,1,True,Month-to-month,No,False,Mailed check,19.75,Yes,No
2669,19,True,Month-to-month,Fiber optic,False,Electronic check,95.1500015258789,Yes,No
2670,51,False,One year,Fiber optic,False,Mailed check,95.1500015258789,No,No
2671,63,False,Month-to-month,Fiber optic,False,Electronic check,105.4000015258789,No,No
2672,27,False,One year,No,False,Bank transfer (automatic),20.100000381469727,No,No
2673,22,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),101.3499984741211,Yes,No
2674,4,False,Month-to-month,No,True,Mailed check,20.049999237060547,No,Yes
2675,42,False,Two year,No,False,Mailed check,20.700000762939453,No,No
2676,29,False,One year,No,False,Mailed check,20.350000381469727,No,No
2677,4,True,Month-to-month,Fiber optic,False,Credit card (automatic),70.05000305175781,Yes,No
2678,30,False,One year,No,False,Mailed check,19.700000762939453,No,No
2679,4,True,Month-to-month,Fiber optic,False,Electronic check,74.6500015258789,Yes,No
2680,71,False,Two year,DSL,False,Bank transfer (automatic),85.44999694824219,No,No
2681,46,False,Two year,DSL,False,Credit card (automatic),40.400001525878906,No,No
2682,4,True,Month-to-month,DSL,False,Mailed check,50.400001525878906,Yes,No
2683,7,True,Month-to-month,Fiber optic,False,Mailed check,79.6500015258789,Yes,No
2684,69,False,One year,Fiber optic,False,Bank transfer (automatic),105.1999969482422,No,No
2685,72,False,Two year,Fiber optic,False,Bank transfer (automatic),100.6500015258789,No,No
2686,19,True,Month-to-month,Fiber optic,True,Electronic check,79.8499984741211,Yes,Yes
2687,28,False,Month-to-month,Fiber optic,False,Electronic check,91.0,No,No
2688,5,True,Month-to-month,Fiber optic,False,Electronic check,78.75,Yes,No
2689,72,False,Two year,Fiber optic,True,Credit card (automatic),116.75,No,Yes
2690,8,True,Month-to-month,Fiber optic,True,Credit card (automatic),80.44999694824219,Yes,Yes
2691,7,False,One year,DSL,False,Electronic check,59.09999847412109,No,No
2692,22,False,Month-to-month,DSL,False,Electronic check,49.79999923706055,No,No
2693,72,False,Two year,No,False,Bank transfer (automatic),19.299999237060547,No,No
2694,8,False,Month-to-month,No,False,Credit card (automatic),19.649999618530277,No,No
2695,52,False,One year,DSL,False,Credit card (automatic),81.4000015258789,No,No
2696,68,False,Two year,DSL,False,Mailed check,38.900001525878906,No,No
2697,71,False,Two year,DSL,False,Bank transfer (automatic),87.94999694824219,No,No
2698,2,False,Month-to-month,No,False,Mailed check,19.850000381469727,No,No
2699,34,False,Month-to-month,Fiber optic,True,Electronic check,96.3499984741211,No,Yes
2700,35,False,Month-to-month,DSL,False,Electronic check,24.149999618530277,No,No
2701,61,False,One year,No,False,Credit card (automatic),19.100000381469727,No,No
2702,1,False,Month-to-month,DSL,False,Electronic check,44.0,No,No
2703,1,True,Month-to-month,DSL,False,Mailed check,50.09999847412109,Yes,No
2704,53,False,One year,DSL,False,Credit card (automatic),60.59999847412109,No,No
2705,72,False,Two year,No,False,Bank transfer (automatic),25.649999618530277,No,No
2706,2,True,Month-to-month,Fiber optic,False,Electronic check,76.4000015258789,Yes,No
2707,3,True,Month-to-month,Fiber optic,False,Electronic check,98.6999969482422,Yes,No
2708,13,True,Month-to-month,Fiber optic,True,Electronic check,100.8000030517578,Yes,Yes
2709,41,False,Month-to-month,DSL,True,Electronic check,53.95000076293945,No,Yes
2710,24,False,One year,No,False,Credit card (automatic),20.399999618530277,No,No
2711,28,True,One year,Fiber optic,False,Bank transfer (automatic),90.0999984741211,Yes,No
2712,8,False,Month-to-month,DSL,False,Mailed check,29.350000381469727,No,No
2713,1,False,Month-to-month,No,False,Mailed check,20.450000762939453,No,No
2714,54,False,Two year,Fiber optic,False,Bank transfer (automatic),95.0999984741211,No,No
2715,41,False,Month-to-month,No,False,Bank transfer (automatic),25.25,No,No
2716,19,False,Month-to-month,DSL,False,Mailed check,44.900001525878906,No,No
2717,72,False,Two year,DSL,False,Bank transfer (automatic),92.6500015258789,No,No
2718,62,False,Two year,DSL,False,Bank transfer (automatic),43.70000076293945,No,No
2719,56,False,Two year,DSL,True,Credit card (automatic),72.5999984741211,No,Yes
2720,15,True,Month-to-month,DSL,False,Electronic check,51.54999923706055,Yes,No
2721,10,True,Month-to-month,Fiber optic,True,Electronic check,79.25,Yes,Yes
2722,32,False,Two year,No,False,Mailed check,18.950000762939453,No,No
2723,21,False,Month-to-month,No,False,Credit card (automatic),20.5,No,No
2724,62,False,One year,No,False,Bank transfer (automatic),19.950000762939453,No,No
2725,2,False,Month-to-month,DSL,False,Electronic check,24.5,No,No
2726,27,False,Two year,No,False,Mailed check,20.600000381469727,No,No
2727,5,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),94.8499984741211,Yes,No
2728,25,False,One year,DSL,False,Electronic check,61.04999923706055,No,No
2729,2,True,Month-to-month,Fiber optic,False,Electronic check,85.69999694824219,Yes,No
2730,49,False,One year,Fiber optic,False,Bank transfer (automatic),106.6500015258789,No,No
2731,63,False,Month-to-month,Fiber optic,False,Credit card (automatic),108.25,No,No
2732,4,False,Month-to-month,No,False,Credit card (automatic),20.399999618530277,No,No
2733,1,False,Month-to-month,DSL,False,Mailed check,55.29999923706055,No,No
2734,11,False,Month-to-month,No,False,Mailed check,20.25,No,No
2735,52,False,Month-to-month,Fiber optic,True,Bank transfer (automatic),72.94999694824219,No,Yes
2736,60,False,Month-to-month,Fiber optic,True,Electronic check,89.44999694824219,No,Yes
2737,64,False,One year,Fiber optic,False,Credit card (automatic),104.6500015258789,No,No
2738,43,False,Two year,DSL,False,Bank transfer (automatic),75.19999694824219,No,No
2739,61,False,One year,Fiber optic,False,Bank transfer (automatic),101.1500015258789,No,No
2740,1,True,Month-to-month,DSL,False,Mailed check,44.400001525878906,Yes,No
2741,5,True,Month-to-month,Fiber optic,True,Electronic check,89.5,Yes,Yes
2742,66,False,Two year,DSL,False,Bank transfer (automatic),68.75,No,No
2743,67,False,Two year,Fiber optic,False,Electronic check,111.0500030517578,No,No
2744,42,False,Two year,Fiber optic,False,Credit card (automatic),99.0,No,No
2745,1,True,Month-to-month,Fiber optic,True,Electronic check,86.05000305175781,Yes,Yes
2746,31,False,Two year,No,False,Mailed check,21.0,No,No
2747,7,False,Month-to-month,No,False,Mailed check,19.399999618530277,No,No
2748,4,True,Month-to-month,DSL,False,Electronic check,44.54999923706055,Yes,No
2749,34,False,One year,DSL,False,Bank transfer (automatic),77.19999694824219,No,No
2750,3,False,One year,No,False,Mailed check,19.450000762939453,No,No
2751,19,False,Month-to-month,DSL,False,Mailed check,24.850000381469727,No,No
2752,31,True,Month-to-month,DSL,False,Bank transfer (automatic),35.400001525878906,Yes,No
2753,1,True,Month-to-month,Fiber optic,False,Mailed check,95.6500015258789,Yes,No
2754,3,False,Month-to-month,DSL,False,Mailed check,41.34999847412109,No,No
2755,46,False,Month-to-month,No,False,Electronic check,19.600000381469727,No,No
2756,1,True,Month-to-month,No,False,Mailed check,20.950000762939453,Yes,No
2757,69,False,One year,Fiber optic,False,Bank transfer (automatic),84.44999694824219,No,No
2758,5,False,Month-to-month,No,False,Mailed check,20.25,No,No
2759,1,False,Month-to-month,No,False,Bank transfer (automatic),19.649999618530277,No,No
2760,26,False,One year,No,False,Credit card (automatic),20.649999618530277,No,No
2761,10,True,Month-to-month,DSL,True,Electronic check,34.70000076293945,Yes,Yes
2762,25,False,Two year,Fiber optic,False,Bank transfer (automatic),99.3000030517578,No,No
2763,64,False,Month-to-month,Fiber optic,False,Electronic check,81.05000305175781,No,No
2764,30,False,Month-to-month,DSL,False,Electronic check,67.5999984741211,No,No
2765,13,False,Month-to-month,Fiber optic,False,Electronic check,70.1500015258789,No,No
2766,64,False,One year,Fiber optic,False,Electronic check,115.0,No,No
2767,46,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),84.80000305175781,No,No
2768,12,False,One year,No,False,Mailed check,19.700000762939453,No,No
2769,15,True,Month-to-month,No,False,Bank transfer (automatic),19.75,Yes,No
2770,17,True,Month-to-month,Fiber optic,False,Electronic check,92.5500030517578,Yes,No
2771,13,False,Month-to-month,DSL,False,Mailed check,63.150001525878906,No,No
2772,67,False,Two year,DSL,False,Credit card (automatic),74.0,No,No
2773,24,False,Month-to-month,DSL,False,Electronic check,29.100000381469727,No,No
2774,6,False,Month-to-month,DSL,False,Mailed check,50.04999923706055,No,No
2775,53,True,One year,DSL,True,Electronic check,60.04999923706055,Yes,Yes
2776,16,True,Month-to-month,Fiber optic,True,Credit card (automatic),74.30000305175781,Yes,Yes
2777,10,False,Month-to-month,No,False,Electronic check,20.0,No,No
2778,13,False,One year,Fiber optic,False,Mailed check,74.6500015258789,No,No
2779,9,True,Month-to-month,Fiber optic,False,Electronic check,85.3499984741211,Yes,No
2780,25,True,One year,DSL,False,Mailed check,74.30000305175781,Yes,No
2781,7,False,Month-to-month,DSL,True,Electronic check,44.400001525878906,No,Yes
2782,38,False,Two year,DSL,False,Bank transfer (automatic),85.4000015258789,No,No
2783,43,False,Month-to-month,Fiber optic,False,Electronic check,94.0999984741211,No,No
2784,4,True,Month-to-month,Fiber optic,False,Bank transfer (automatic),98.0999984741211,Yes,No
2785,25,False,Two year,Fiber optic,False,Electronic check,108.9000015258789,No,No
2786,27,False,One year,DSL,False,Mailed check,56.20000076293945,No,No
2787,72,False,Two year,No,False,Mailed check,26.100000381469727,No,No
2788,71,False,One year,Fiber optic,False,Credit card (automatic),85.44999694824219,No,No
2789,24,False,Month-to-month,Fiber optic,False,Credit card (automatic),88.94999694824219,No,No
2790,50,True,Two year,Fiber optic,False,Electronic check,109.6500015258789,Yes,No
2791,57,False,Two year,DSL,False,Bank transfer (automatic),74.3499984741211,No,No
2792,15,False,Month-to-month,DSL,False,Electronic check,48.84999847412109,No,No
2793,4,False,Month-to-month,Fiber optic,False,Electronic check,80.0999984741211,No,No
2794,28,False,Month-to-month,DSL,False,Electronic check,56.04999923706055,No,No
2795,9,True,Month-to-month,Fiber optic,True,Electronic check,74.55000305175781,Yes,Yes
2796,55,False,Month-to-month,Fiber optic,False,Bank transfer (automatic),89.80000305175781,No,No
2797,3,True,Month-to-month,Fiber optic,False,Electronic check,100.9499969482422,Yes,No
2798,10,True,Month-to-month,Fiber optic,False,Electronic check,94.9000015258789,Yes,No
2799,55,False,One year,No,False,Bank transfer (automatic),19.100000381469727,No,No
2800,20,False,Month-to-month,No,False,Mailed check,20.350000381469727,No,No
2801,62,False,One year,Fiber optic,False,Credit card (automatic),106.0500030517578,No,No
2802,32,True,Month-to-month,Fiber optic,True,Electronic check,104.9000015258789,Yes,Yes
2803,43,False,Two year,No,False,Bank transfer (automatic),19.649999618530277,No,No
2804,9,True,One year,DSL,False,Bank transfer (automatic),24.100000381469727,Yes,No
2805,60,False,Two year,DSL,False,Bank transfer (automatic),59.84999847412109,No,No
2806,58,False,Two year,DSL,False,Electronic check,86.0999984741211,No,No
2807,7,False,One year,No,False,Mailed check,19.450000762939453,No,No
2808,2,False,Month-to-month,Fiber optic,False,Electronic check,97.0999984741211,No,No
2809,37,False,Month-to-month,DSL,True,Electronic check,36.650001525878906,No,Yes
2810,65,False,One year,Fiber optic,True,Bank transfer (automatic),103.9000015258789,No,Yes
2811,39,False,Two year,No,False,Mailed check,19.75,No,No
2812,66,True,One year,Fiber optic,False,Electronic check,104.0500030517578,Yes,No
2813,68,False,Two year,No,False,Mailed check,24.549999237060547,No,No
2814,62,False,Two year,DSL,False,Bank transfer (automatic),48.70000076293945,No,No
2815,3,True,Month-to-month,Fiber optic,False,Mailed check,88.3499984741211,Yes,No
2816,72,False,Two year,Fiber optic,False,Electronic check,109.5500030517578,No,No
2817,41,False,Two year,No,False,Credit card (automatic),20.649999618530277,No,No
2818,29,True,Month-to-month,Fiber optic,False,Credit card (automatic),94.6500015258789,Yes,No
2819,4,False,Month-to-month,DSL,False,Electronic check,55.20000076293945,No,No
2820,53,False,One year,No,False,Bank transfer (automatic),24.049999237060547,No,No
2821,1,True,Month-to-month,Fiber optic,True,Electronic check,74.4000015258789,Yes,Yes
2822,41,True,Month-to-month,DSL,False,Credit card (automatic),79.9000015258789,Yes,No
2823,39,False,Two year,No,False,Bank transfer (automatic),20.450000762939453,No,No
2824,63,False,Two year,No,False,Mailed check,19.25,No,No
